"","AF293_Azole_1","AF293_Azole_2","AF293_Azole_3","AF293_GMM_1","AF293_GMM_2","AF293_GMM_3","CEA10_Azole_1","CEA10_Azole_2","CEA10_Azole_3","CEA10_GMM_1","CEA10_GMM_2","CEA10_GMM_3"
"AFUB_000460-T",53.6774815257885,58.0170006180499,52.8689144534415,44.2313577429451,48.2736052430403,33.9291381459711,45.3700989398218,37.3558136206831,75.1962083545895,58.7206706876945,48.6706561727625,56.886805463714
"AFUB_000470-T",131.039915240688,140.067121853206,93.6469522825757,97.2657818010306,110.989652897244,98.1131020660569,13.1366506313693,30.985502281968,35.7782540235051,30.9454622318712,27.8408020391516,35.6348851878123
"AFUB_000480-T",3.87915994575322,3.01141402405625,1.31066413271624,2.98836198019084,3.13666410361776,1.39803104880388,0,0,2.00183516916864,1.23024773398876,0.593354165725048,1.22037278040453
"AFUB_000490-T",1.51381851541589,0.756490479473067,0.58979885972231,0.774093765953048,0.344688363034918,1.16502587400323,0,0,3.53050929835197,0.157724068460098,0.218604166319754,1.18550498667869
"AFUB_000500-T",190.173450999121,234.919389664059,219.24134280011,183.010168015783,188.199846217065,170.559787954073,238.968446728277,260.008780018253,294.433556381632,194.442231597609,200.178958015661,227.895899792114
"AFUB_000510-T",93.7463653557029,87.7383477250398,98.9223754167586,101.71232041011,79.7436527881283,88.1297264995984,109.654542075735,110.624016842703,127.316716759126,85.218314188991,101.744624838537,85.9491115342047
"AFUB_000520-T",18.2446668993353,7.52126111322261,17.7431156966462,22.4127148514313,18.5787027675821,22.6373489056321,22.0464622864415,23.4412060741845,14.7407862456964,23.5324310142466,18.2846770543166,17.1549545131151
"AFUB_000530-T",48.2056583502748,55.296544470714,55.490242718874,44.4473839101878,42.8102946889368,45.9916368106507,82.3017243837987,51.2896668207731,64.877657982602,63.5627995894195,59.116812406185,54.9865107056555
"AFUB_000540-T",59.3543009585981,59.1080926557514,63.3706108168304,88.0306631514047,59.3381016964612,70.4034097397646,73.0118013099947,66.6669440402093,84.4956426404547,105.832849936726,103.493458169095,93.2016126291802
"AFUB_000550-T",35.1962804834195,41.2287311312822,42.3016848834168,62.6835928615933,62.4058281274719,53.842118853934,60.0880130731152,44.1302836848152,48.5172051000328,110.611889211067,121.949895639806,125.750698072255
"AFUB_000560-T",23.3853422746017,27.3500404117186,25.4432674763541,35.1762608993548,37.4503906437439,26.6701307771817,35.2135218313094,39.646046398046,20.8918797655055,31.7183101673257,24.2806770448013,33.6299870485762
"AFUB_000570-T",91.4125618111034,90.6624743860799,80.8352103852744,82.2519631776622,87.3957344475035,83.0573830789382,104.165733189249,170.535736472371,163.62272732723,108.829607237468,107.037968580137,101.273506876713
"AFUB_000580-T",83.7646245196794,93.4702178964319,92.4345879598132,92.2791777738447,81.1396406584198,93.2199933952433,117.424019474612,106.08204259516,135.451446946566,128.876336338746,112.362541488354,138.704083441406
"AFUB_000590-T",23.1645770744369,21.3708560451142,22.4942731777426,16.1839603625998,20.7330050365503,16.7942960606312,25.7107363630156,20.3811471531702,18.1075090302073,22.7595830787921,25.6079166260284,25.4011877292771
"AFUB_000600-T",16.7623862696572,21.4144997266222,26.3115824642786,19.4603572324476,20.7674738728538,13.8727696381308,16.6336756837014,16.6089990492785,27.6435238360652,17.0341993936906,17.6132499720488,14.6444733648544
"AFUB_000610-T",94.5348124991487,57.3187017139209,87.0936316189945,16.3639821686354,14.0115819573694,22.4939611057547,100.455845742427,75.9433490712084,71.7748900654649,27.0969949614448,25.9670520421251,25.209414863785
"AFUB_000620-T",136.164821673086,115.713947571707,114.470128691105,144.809540775031,106.525938595941,99.2602044650755,126.136173191944,151.386311149043,123.021870396182,132.551307133866,156.286364335316,136.890958167662
"AFUB_000630-T",775.831989150645,630.316596233261,934.70012624659,722.517518523851,735.70284206173,726.850681053125,766.943207346679,576.349588098195,503.4069495413,401.72320236787,343.911197370899,396.969831568731
"AFUB_000640-T",5.53489894698936,5.70277438372005,6.99566980837296,7.79494420134116,5.68735799007615,6.59583879435677,3.43620722533503,9.23791372381654,5.641535476748,4.52668076480481,5.71493749093072,4.96866060593273
"AFUB_000650-T",47.4960559211736,33.0382669016026,55.834292053712,77.4093765953048,58.5280840433291,66.6753269429543,42.3292075899678,11.5281465011794,34.5043589158523,52.7429284930568,47.2809582583012,57.3923884727387
"AFUB_000660-T",87.8014738941217,74.0778754130165,143.616022342383,129.07563492752,113.867800728585,107.003145658451,70.1229545276334,30.9277653211941,55.8148042167294,237.232771370833,168.262749732977,215.116853391593
"AFUB_000670-T",3.84762206001539,2.54588142130359,5.39010624579556,2.23227039484135,3.61922781186664,1.73857707351252,6.26423618069925,13.8761162393161,5.96910850443014,3.29643303081605,2.49833332936862,2.24897269531692
"AFUB_000690-T",53.4882542113615,43.90554359711,78.6726145662926,18.2902154932162,16.5105725893726,25.5409518531478,168.860696657393,185.816785423851,113.740634611855,18.4063987892934,17.956770804837,18.6891374370522
"AFUB_000700-T",17.3458371558071,9.55796625026549,10.4033965534352,7.21887442202726,10.6164015814755,12.2238099395416,25.9235987575054,17.2248599641996,8.990059759721,11.6242638455092,7.52622915472298,13.2497616158206
"AFUB_000710-T",11.2590252084057,8.32139527420374,8.61761667260931,18.7942765501159,28.1438048418011,22.6015019556627,6.88761890741932,7.31334836468809,7.22480511054502,13.5642698875684,13.0537916459511,17.2595578942926
"AFUB_000720-T",12.3943890949676,14.0969091271039,20.249760850466,41.17098704034,50.0142814763666,37.6392974677968,10.6127108109905,11.2394616973101,4.07646434448888,18.9268882152118,15.2086041425315,15.829978351533
"AFUB_000730-T",11.2274873226679,12.6421197435018,12.549609070758,12.5655220612844,8.34145838544502,17.4216176850945,10.3998484165007,11.1239877757624,10.045572848919,5.97774219463772,9.2438333186639,5.75318596476421
"AFUB_000740-T",4.55722448911659,6.80841431525761,5.43925615077242,9.86519497075047,12.5121875781675,7.11561956891205,2.47832645013101,0.0384913071825689,4.22205235679205,5.36261832764333,1.95182291356924,3.66111834121359
"AFUB_000750-T",15.2958745828481,9.25246047970906,19.1356963376572,28.0473973803453,12.4087810692571,28.4266313256789,57.8377534742232,24.557453982479,34.1039918820186,117.362479341159,84.037687366637,103.278405015949
"AFUB_000760-T",10.2498128647951,8.20501212351558,15.4166868610748,26.6072229320606,24.4384049391757,30.3265196740534,37.9199151326795,14.4342401934633,11.4468574673371,69.2881832745211,53.3394165820201,53.4871955754442
"AFUB_000770-T",113.552157599061,99.3475670061842,128.068269068036,250.068290764042,224.202545736063,249.745700436324,275.77843651826,255.716999267396,232.431261642018,399.451975782044,368.832072331352,376.67677562029
"AFUB_000780-T",17.2985303272003,8.77237998312038,19.8074117056743,27.4353232398243,33.1590205239591,29.7888154245134,28.5539697751291,27.1748628708936,39.0539843003265,44.8409526632059,34.195937445733,47.8734807855834
"AFUB_000790-T",18.5285078709758,20.6434613533131,16.9239506136985,31.3778007920038,35.4684325562931,32.8537296468912,31.4884299277382,29.5228326090303,44.0221752201723,29.6363524636524,30.9168749509367,30.9277330348234
"AFUB_000800-T",56.1532055562082,54.6127934604211,70.1205311003191,105.240747808407,93.3071398735524,137.293818382535,156.438655493239,129.965898701944,119.709743116285,227.753554856382,199.569989266627,213.425765395889
"AFUB_000810-T",68.0587574222395,51.2376820904643,69.9566980837296,142.1272158651,125.638908326228,143.405723352306,182.833592409972,110.200612463695,90.8651181787186,247.232477311204,220.868280899495,209.590308086046
"AFUB_000820-T",60.126979159175,40.7922943162016,59.700751245225,100.506174309671,101.321144314114,102.737358612101,146.875052197948,64.6461504131245,109.773361276593,203.716406823063,180.31720804718,187.972275976023
"AFUB_000830-T",41.44078185951,34.3766731345165,41.4989031021281,61.6034620253798,72.1949776376636,75.4936766354095,78.3637700857377,39.4535898621331,68.0987927548097,138.371325260044,120.528968558727,110.234529864255
"AFUB_000840-T",14.002821267597,19.7269440416438,14.4500720631966,21.890651613928,16.2348218989446,19.213965183561,10.8559821189788,11.5089008475881,17.1247899471609,20.3148600176606,17.3634166391119,17.5385002440994
"AFUB_000850-T",8.04216086314693,8.97605049682467,6.60247056855808,7.18287006082014,10.9266211082069,8.06556374309931,9.09226513606348,11.2202160437188,7.8981496674472,9.19531319122372,12.5853541466944,8.10676204125866
"AFUB_000860-T",10.5651917221734,10.7945372263272,8.78144968919884,9.82919060954335,12.9775168682647,5.93267021992416,11.205684624212,8.85300065199085,25.041138116146,11.0564571990529,14.0999687276242,11.8724837636498
"AFUB_000870-T",2.82264077353588,2.08034881855094,2.39196204220715,1.49418099009542,1.30981577953269,1.46972494874254,0,0,0,0.457399798534284,1.17109374814154,0.174338968629218
"AFUB_000880-T",34.5812917115318,32.1217495899333,38.1730928653606,38.0026032541136,42.8447635252403,44.4322944869849,62.2014325612637,20.4003928067615,43.7491976971038,57.3800161057837,54.6978853298643,45.0143217000642
"AFUB_000890-T",1.08805705795517,1.78939094183052,1.40896394266996,1.89022896337372,1.30981577953269,1.50557189871187,0.319293591734671,0.0577369607738533,0.909925076894839,1.75073715990709,0.936874998513234,1.20293888354161
"AFUB_000900-T",58.2189370720362,51.3540652411525,49.2809713901308,67.6521947081757,92.2730747844476,72.8589258126637,38.4976844891517,30.5428522493684,41.7655610294731,33.2955508519267,40.1607082696006,38.0407629548955
"AFUB_000910-T",0.819985029183608,0.465532602752657,0.58979885972231,0.180021806035593,0.103406508910475,1.11125544904924,82.2713154703001,95.8626005381878,86.7704553326918,71.0389204344282,78.5881977919517,79.5334374886495
"AFUB_000920-T",3.42186060255467,4.91718811657494,7.17588612662144,2.48430092329118,6.13545286202154,1.29049019889589,2.67598438787153,0.0769826143651378,3.16653926759404,2.03464048313526,3.49766666111607,3.90519289729449
"AFUB_000930-T",21.5088380732008,24.833254778087,20.3644439620787,15.8959254729428,11.7538731794907,9.08720181722522,17.5459430886576,24.9423670543046,22.6753329162194,11.0091399785148,13.1318645624938,10.268565252261
"AFUB_000940-T",19.8530990719647,18.7522351546305,15.695202989277,11.6114064892957,11.6849355068837,11.2200953404004,7.93672642311896,3.04081326742294,5.96910850443014,5.97774219463772,5.35580207483398,8.54260946283171
"AFUB_000950-T",5.91335357584333,6.5174564385372,4.16135862137408,3.33040341165846,6.58354773396694,4.46294527118162,1.38360556418357,2.44419800609312,1.6742621414865,2.61821953643763,2.79501041223115,0.557884699613499
"AFUB_000960-T",24.0003310464895,19.4650819525955,16.039252324115,17.9481740617486,20.4572543461224,15.1811833120114,19.9938606252901,25.4619997012693,24.1858085438648,21.6555145995715,23.2501145464367,20.4848288139332
"AFUB_000970-T",7.17486900535657,9.32519994888916,6.7007703785118,5.54467162589625,11.3402471438488,5.10819037062956,9.77646568978063,14.0108358144551,6.69704856594601,9.98393353352421,9.88403123431461,8.22879931929911
"AFUB_000980-T",173.284913186513,155.866134559124,272.241323666823,133.342151730563,175.239563766952,179.324367221575,43.7280176109006,20.4388841139441,16.1238723625765,67.1904531640018,47.5932499244723,45.955752130662
"AFUB_000990-T",17.361606098676,16.7446258052596,23.6411042938693,28.4614475342272,23.6973249586506,25.3437936283165,8.727358174081,7.56354186137479,9.42682379663053,12.2867049330416,8.40064582000199,9.43173820284072
"AFUB_001000-T",6.32334609043513,2.53133352746757,7.12673622164458,4.60855823451117,5.77353008083488,11.990804764741,5.00226627050984,7.33259401827938,4.78620590446685,2.64976435012965,1.73321874724948,2.66738622002704
"AFUB_001010-T",0.662295600494453,0.392793133572554,0.671715368017075,0.828100307763726,0.603204635311107,2.00742919828249,0.349702505233211,0,0,0.189268882152118,0.437208332639509,0
"AFUB_001020-T",1.35612908672674,0.800134160981129,2.58856166211458,1.98023986639152,1.75791065147808,1.79234749846651,1.04910751569963,2.54042627404955,0.0181985015378968,1.08829607237468,0.968104165130341,0
"AFUB_001030-T",1.15113282943083,1.52752885278216,1.80216318248484,1.71020715733813,0.206813017820951,0.842403324279261,1.65728578567043,0,0,1.07252366552867,2.6076354125285,1.22037278040453
"AFUB_001040-T",4.44684188903418,4.37891604464218,5.66862237399776,4.73457349873608,8.72061558478343,4.3195574713043,2.82802895536423,1.38568705857248,0.436764036909523,1.4510614298329,1.06179166498166,1.39471174903375
"AFUB_001050-T",448.232201048924,434.894738333998,399.129995015414,270.248735220631,248.813294856756,283.979537657034,410.930852562521,413.512113062338,429.739415315894,277.184277911776,292.18008286966,279.186424362831
"AFUB_001060-T",60.8208126454072,80.2607302933253,64.3699922180266,53.3404611283461,71.8675236927805,62.4274633715886,57.6552999932319,63.8763242694731,109.609574762752,64.5249164070261,51.3407499185252,49.4599654001093
"AFUB_001070-T",252.933843617405,242.62977339715,220.02774127974,221.246799617743,202.056318411069,167.27979203188,144.320703464071,145.535632457293,136.270379515771,167.99190531685,172.681676809297,157.236315806692
"AFUB_001080-T",69.1625834230636,63.807062364786,65.8281060656734,53.5384851149852,45.4816295024575,38.6788590169073,50.4179785805794,34.7576503858597,45.3870628355145,55.5346445048005,49.2796249217961,55.3003208491881
"AFUB_001090-T",0,0,0,0,0,0,0,0,0,0,0.140531249776985,0
"AFUB_001100-T",93.5256001555381,84.5669068687873,55.7851421487352,87.1305541212268,106.732751613762,77.3218710838454,88.7180051319906,71.7093052811259,67.4800437025212,123.024773398876,107.240958163148,113.703875339976
"AFUB_001110-T",20.8623114155753,16.7155300175876,17.8414155065999,22.5387301156562,17.8031539507535,20.8629248821502,20.5564255250131,10.5081268608413,14.4132132180142,22.6964934514081,18.4876666373278,26.6564283034075
"AFUB_001120-T",11.6059419515218,9.60160993177355,11.7795938927873,15.5358818608716,14.1149884662799,14.7151729624101,12.8477659531332,17.7444926111643,5.35035945214165,17.3811923443028,18.7687291368818,16.8934460601713
"AFUB_001130-T",4.4626108319031,1.84758251717461,3.75177607990025,6.57079592029913,3.27453944883172,2.52720997283778,4.37888354378977,8.00619189397433,8.33491370435672,1.64033031198502,0.515281249182278,2.59765063257536
"AFUB_001140-T",13.6559045244809,21.0944460622298,13.9258064101101,12.9435678539591,11.2196062167866,16.7763725856466,20.6780611790072,11.2009703901275,5.76892498751328,23.8321067443208,24.9677187103777,30.3524144383469
"AFUB_001150-T",20.5942393868037,12.3511618667814,27.1798974522031,33.5380624644309,34.3481953764296,33.5706686462778,24.4031530825784,16.5127707813221,26.1694452114956,33.2324612245427,33.7118853631679,37.7618206050887
"AFUB_001160-T",24.3157099038678,25.4588142130359,19.0373965277035,25.5810986376577,24.7658588840589,16.8301430106006,14.0489180363255,24.1340496034707,46.6791564447052,13.8481732107966,17.9099270549113,16.5970698135016
"AFUB_001170-T",5.39297846116912,6.5901959077173,9.82998099537184,9.43314263626505,11.1506685441796,10.1088398913511,5.74728465122407,5.92766130611561,2.47499620915396,10.7094642484407,8.61924998632175,8.49030777224294
"AFUB_001180-T",7.23794477683223,12.8166944695341,5.40648954745451,6.39077411426354,10.6681048359307,9.06927834224055,5.64085345397918,1.19323052265964,15.0137637687648,9.21108559806972,5.46510415799386,11.5586736201172
"AFUB_001190-T",313.470815291172,255.31553682216,287.297577891401,387.550944033424,426.052051129311,551.989259102732,368.647258342801,372.480379605719,368.792633665478,681.557244629776,720.659863439688,740.783711602412
"AFUB_001200-T",1316.64365378297,1479.50625522945,1542.88105043025,1194.03063289227,882.143693097115,1026.45948889679,1581.05063952959,1643.42485146696,1729.78576967863,1254.93155070277,1282.80047713094,1333.97205236333
"AFUB_001210-T",11.0697978939787,9.44158309957732,7.99505120956909,11.4673890444672,19.0095632213757,9.42774784193386,6.30984955094706,10.354161632111,17.9437225163662,13.3750010054163,14.7245520599663,17.399029069196
"AFUB_001220-T",31.9005714238161,29.79408657617,35.6992143148587,41.2249935821507,36.5886697361566,37.6392974677968,233.160344250056,197.710599343265,154.632667567509,142.14093049624,171.323208061453,197.630654838082
"AFUB_001230-T",261.370228052275,314.409081584076,242.145198519326,280.131932371986,224.478296426491,230.101571853131,146.783825457453,222.903159894256,257.508796761239,132.803665643403,121.387770640698,122.908972883599
"AFUB_001240-T",0.157689428689155,0,0,0,0,0,0,0,0,0,0,0
"AFUB_001250-T",27.7533394492914,20.9926108053776,24.3783528685222,31.6298313204536,35.813120919328,23.9995330044666,10.6279152677398,17.4173165001124,15.687108325667,24.163327288087,18.6438124704133,16.3181274636949
"AFUB_001260-T",363.742205157275,309.230031378452,344.704666904372,405.301094108533,315.648368449226,312.979720182222,349.079122506491,335.971374743053,327.300050159073,324.359546788192,299.31594744167,307.098093240368
"AFUB_001270-T",0.126151542951324,0,0.294899429861155,0.432052334485422,0,0,0,0,0,0.299675730074186,0,0.139471174903375
"AFUB_001280-T",25.8768352478904,29.6777034254819,7.70015177970794,18.2722133126126,33.0211451787452,15.5934232366587,5.23033312174889,5.50425692710735,12.8299435842172,8.72214098584342,7.02656248884925,8.50774166910586
"AFUB_001290-T",78.8131764588399,85.6434510126528,84.8163526884,72.2787551232904,60.0447128406828,60.7426567230301,53.3372342764393,83.083486553575,75.632972391499,41.7337885145419,45.5945832609774,39.6098136725584
"AFUB_001300-T",7.03294851953633,3.36056347612074,4.48902465455314,6.8048242681454,7.41079980525074,6.12982844475547,2.91925569585985,1.50116098012019,1.05551308919801,8.13856193254106,6.21460415680445,7.39197226987886
"AFUB_001310-T",108.174948080761,95.7833330163592,106.163794750016,106.644917895485,112.316703094928,80.7811017558857,233.266775447301,274.616231094038,286.990369252632,531.467021083146,548.758915795818,598.784621653914
"AFUB_001320-T",136.858655159318,137.914033565475,131.836428449595,134.458286927984,153.231211787173,125.285090142809,151.740478357715,130.524022656091,183.167917978931,149.254285983791,157.582374749926,152.337390788211
"AFUB_001330-T",248.250467585337,251.794946513843,284.577949816015,273.813166980136,220.393739324527,213.970444366932,313.211809034963,268.322902369688,317.800432356291,265.985869051109,297.58272869442,259.085141279882
"AFUB_001340-T",243.346326353105,253.74436428787,246.191874029088,302.81467993247,292.88170207077,295.970342421775,247.072422175638,188.684387808953,236.2165499619,367.544396732566,340.413530709783,340.327100661097
"AFUB_001350-T",1.40343591533348,1.28021465756981,2.03152940571018,1.9442355051844,3.6019933937149,2.40174564794513,1.10992534269671,0.0192456535912844,2.76617223376031,0.567806646456353,1.17109374814154,1.6736540988405
"AFUB_001360-T",5.70835731854743,3.63697345900513,11.3700113513134,13.0515809375805,12.822407104899,14.1595452378854,3.67947853332335,0.0577369607738533,0.109191009227381,5.59920443033348,2.96677082862524,3.5913827537619
"AFUB_001370-T",23.148808131568,20.9489671238696,21.8225578097255,26.5532163902499,17.9582637141192,20.1997563077176,7.79988631237553,2.232495816589,17.798134504063,24.5260926455452,23.2032707965111,41.3880711525765
"AFUB_001390-T",0,0,0,0,0,0,0,0,0,0,0.0624583332342156,0
"AFUB_001400-T",78.0878050868698,73.6268907040999,68.2528347111985,78.4355008897077,56.908048737065,78.3614326329559,90.8466290768884,73.0180097253332,63.3307853518808,121.163629391047,114.158218568838,109.973021411311
"AFUB_001410-T",90.4821941818374,115.495729164167,82.9650396009383,74.6010364211495,71.488366493442,69.0591491159147,100.151756607442,136.79810572685,164.478056899511,97.3157502398805,93.2502915186838,90.2727179562093
"AFUB_001420-T",111.927956483563,117.779748496422,92.7622539929922,131.037872613308,82.139236911221,85.6025165267606,67.8574904719922,152.194628599877,97.0526087016035,71.4805478261164,65.2533436464467,60.6525271861051
