"","AF293_Azole_1","AF293_Azole_2","AF293_Azole_3","CEA10_Azole_1","CEA10_Azole_2","CEA10_Azole_3"
"AFUB_009800-T",1053.94553548416,1417.07559214103,1104.19124891673,2826.51783199013,2772.14205961619,3436.30004222786
"AFUB_009810-T",156.840189292116,163.734462071601,195.926735882404,234.776437743536,223.556467060113,246.288568847618
"AFUB_009820-T",173.23832038168,231.10122414165,168.478296329283,142.594278138712,146.043443280779,181.076694091167
"AFUB_009830-T",17.3004950394637,14.1839904764187,14.086867979699,18.4599477780068,20.4772928029864,37.6819369317711
"AFUB_009840-T",32.4384281989944,35.6326008215915,32.3321020220551,16.0348750205458,37.5480471192307,34.4168827373989
"AFUB_009850-T",25.764046569561,18.600303941186,21.9684222612468,22.9279606159958,39.7556363061697,28.6182892228034
"AFUB_009860-T",23.2280927103591,23.0741589494682,22.0167753549986,28.5423714847845,18.4600130287145,19.5546415138358
"AFUB_009870-T",48.9610232816477,40.2934658462971,42.5346048036906,43.460243295833,68.1307697348433,51.7056123239927
"AFUB_009880-T",6.59659163375234,3.06408719216754,4.35177843766445,4.9089351575273,4.37711649134468,2.48001384162698
"AFUB_009900-T",36.3746019804551,31.9355566507603,27.6902050218797,20.0178733070425,15.1866911308394,11.2046668528183
"AFUB_009910-T",13.1776252683685,20.9595072252963,12.4106273963023,19.4593717022938,29.2124948444091,22.5877519676242
"AFUB_009920-T",9.63040146531297,6.77551674887751,6.43096146899301,9.61210656593668,10.4860486379605,10.5623611096631
"AFUB_009930-T",66.8527222882873,62.2599500831038,67.226918012957,87.817028641394,129.848112262803,112.510556009351
"AFUB_009940-T",170.811272516432,130.274054517696,165.931700058354,195.460864251364,130.780628384872,139.772866441049
"AFUB_009950-T",111.44194781266,121.024251397678,125.911456129758,129.043265518233,131.218340034007,109.727231122345
"AFUB_009960-T",84.5732833044286,86.6431791475356,90.5975799930068,72.5464189747148,54.5046157878746,72.2593961049588
"AFUB_009970-T",3.39164381169342,2.6900671593208,0.934826479201992,1.24927990535874,0.038061882533432,5.08492046664525
"AFUB_009980-T",39.4862018076968,28.3104394093226,30.0756243136365,50.3386314806317,32.5809714486178,24.5146691970897
"AFUB_009990-T",24.270478652485,22.1247234814726,26.5297307718358,31.570038078948,24.0931716436625,22.1238644864565
"AFUB_010000-T",557.396435052937,604.531456167364,706.019639568346,1192.90063810044,1547.95773169341,1556.09271375064
"AFUB_010010-T",4.79186373395217,7.27900525463274,4.93201556268637,4.0564853397531,10.5431414617607,4.87081855226018
"AFUB_010020-T",140.784334183549,115.687273236673,189.979305350929,132.526551842586,105.164981439873,94.1513168508315
"AFUB_010030-T",111.193019826481,97.4897601000911,99.9780801808613,105.145275799252,83.1271514530155,82.1259259928704
"AFUB_010040-T",28.0666304417199,15.8958513959865,28.351030636488,22.5752227603651,10.9618221696284,15.6651234025071
"AFUB_010050-T",971.036958087308,874.876012986165,1189.55057708662,805.21233994099,536.234832072257,407.435943074775
"AFUB_010060-T",15.0445851647135,10.5157170773449,12.9586291254897,22.413551243201,15.0915364245058,22.8018538820092
"AFUB_010070-T",2.92490383760717,2.81953563222928,1.98247684382491,3.82132676933263,2.7404555424071,3.28289602057097
"AFUB_010080-T",48.1364493274286,56.0023072258602,48.9816839706009,41.1821446448847,45.9406922178524,38.8594974608889
"AFUB_010090-T",16.0091811111584,19.2764170774859,17.245936771485,21.1789687484935,37.2625830002299,10.6337284144581
"AFUB_010100-T",134.87229451179,134.38827487901,148.782469474372,139.404940027384,112.796388887826,98.1122022669551
"AFUB_010110-T",60.2716886536712,61.6557638761975,76.1883580549624,79.3219252849546,63.1066012404302,47.4949413410865
"AFUB_010120-T",45.0870814967318,36.0641623979531,30.2690366886438,37.2579360009931,57.4353807429489,30.5273646260702
"AFUB_010130-T",39.128367827564,37.9486479480656,30.3657428761475,42.460819371546,18.6503224413817,38.3242426749263
"AFUB_010140-T",24.6127546334816,17.7659515602202,16.0693448235239,25.308941141503,31.8197337979491,14.0593590446191
"AFUB_010150-T",15.9469491146136,14.788176683325,25.369256521792,10.9054787032493,11.9514311154976,6.42305743155189
"AFUB_010160-T",18.3739969798621,15.4355190478675,19.76029764658,23.2072114183701,47.8818482270575,20.3753655189785
"AFUB_010170-T",37.930401894076,40.7394128085374,35.0076398763229,41.9464099987512,86.4765971159575,49.7786950945272
"AFUB_010180-T",49.9256192280926,37.1862224964934,32.7511621679043,48.6778240770372,34.1415086324885,48.3156653462292
"AFUB_010190-T",172.180376440418,232.00750345201,232.771793321296,104.910117228832,209.968374995678,83.4997466101746
"AFUB_010200-T",47.9497533377941,46.1627032848152,73.0937600548454,61.1265308986708,34.5221274578228,28.0830344368408
"AFUB_010210-T",166.968446729788,133.194287851076,172.137013756505,57.6432445743175,70.7951015121835,68.013041469655
"AFUB_010220-T",23.1191867164056,28.5837617410183,30.4624490636511,32.5988568245376,25.0827805895317,23.7831543229407
"AFUB_010230-T",112.266521766879,107.084812481198,130.488882338264,134.584189333765,238.648003484619,178.150634594571
"AFUB_010240-T",26.1685545471024,18.6146893270648,25.0952556571983,28.7187404125998,31.0584961472805,30.616573757064
"AFUB_010250-T",18.9963169453104,16.2123298853184,10.1219142920492,9.6708962085418,20.5914784505867,4.46045654968881
"AFUB_010260-T",4.51181974950042,3.99913727428439,3.73930591680797,1.51383329708177,1.57956812513743,1.3559787911054
"AFUB_010270-T",39.1750418249726,28.3104394093226,36.6838804597196,36.6847369855932,54.8471727306755,43.6232650559566
"AFUB_010280-T",63.4455204774577,62.0010131372868,59.216422148071,54.6596702121078,46.8541773986548,54.5603045157936
"AFUB_010290-T",7.35893359142655,2.61814022992719,5.60895887521195,2.5573494533226,0.038061882533432,2.3908047106332
"AFUB_010300-T",406.250473444672,578.867927759727,555.851048073088,543.084020975423,524.359524721826,560.554495512493
"AFUB_010310-T",105.374328149539,120.304982103742,95.8841849098733,47.7371897953553,109.256633812217,88.4062488148323
"AFUB_010320-T",116.996153504287,99.8633487700801,117.288487744015,102.293978132904,92.9471171466409,89.2091309937763
"AFUB_010330-T",870.267797682087,956.23975551621,1084.88224681183,1122.13260581453,847.809402490931,898.781994762296
"AFUB_010340-T",21.1899948235158,18.8736262728817,13.8612202088571,16.5051921613867,22.1520156344574,17.3957805437864
"AFUB_010350-T",1055.99919137014,893.879107731955,978.553793651561,1555.30938993968,1021.65705096238,1249.46308869883
"AFUB_010360-T",217.765313909508,243.817905258439,218.781631529101,224.13551243201,239.694705254288,215.529260480963
"AFUB_010370-T",249.239146162058,242.149200496508,256.803280915954,262.980768783341,353.651981559383,313.248942571546
"AFUB_010380-T",33.4185821445755,26.6129638756336,34.5563443346392,46.9288322095349,87.7707011220942,49.9392715303159
"AFUB_010390-T",359.374222047277,408.34356355337,394.20665566073,468.479964509529,576.922984500495,613.669612106187
"AFUB_010400-T",30.4003303121511,28.6269178986545,22.387482407096,16.0642698418483,32.0100432106163,19.5724833400345
"AFUB_010410-T",4.79186373395217,2.67568177344208,0.67694331252558,5.14409372794777,0.19030941266716,1.57008070549046
"AFUB_010420-T",48.758769292877,43.8466561583411,45.3713196371312,38.2426625146288,36.8819641748956,38.930864765684
"AFUB_010430-T",4.54293574777284,3.13601412156114,1.85353526048671,3.99769569714798,0.038061882533432,3.49699793495603
"AFUB_010440-T",0.995711944717335,1.49608013138697,1.83741756256943,1.67550481424584,0,2.72979940840955
"AFUB_010450-T",5.27416170717463,5.30820738924799,5.77013585438471,4.62968435515299,1.65569189020429,1.98044270806183
"AFUB_010460-T",2.75376584710888,0.661727750421159,1.70847597923123,0.705475711261408,0.685113885601776,0.071367304795021
"AFUB_010470-T",5.30527770544705,10.357477832679,6.46319686482757,13.0806954796386,3.95843578347693,7.1367304795021
"AFUB_010490-T",87.4670711437633,76.4439405595225,66.2920915337551,47.2668726545143,46.6828989272543,63.9986305749351
"AFUB_010500-T",27.6621224641784,27.3897747130845,32.5416320949797,32.936897269517,28.0135455446059,15.1298686165445
"AFUB_010510-T",208.523862422601,163.461139739905,218.684925341597,197.988818883384,177.463527312127,183.271238713614
"AFUB_010520-T",29.4357343657062,29.734592611316,24.3699592509209,23.8098052550725,44.0756599737143,19.3583814256494
"AFUB_010530-T",12.1819133236511,20.6717995077218,11.749801781694,7.76023282387549,15.4721552498401,8.1358727466324
"AFUB_010540-T",269.589009032218,278.098279807431,275.709340572919,300.238704784334,290.221854317419,361.992811746545
"AFUB_010550-T",63.5544264714111,54.002738588718,66.404915419176,71.8997329060585,93.5561072671758,51.687770497794
"AFUB_010560-T",623.549047380095,551.981641552397,681.311208661162,978.891641607158,697.541090248941,674.492397617744
"AFUB_010570-T",16.7715230688326,22.3836604272896,13.3454538755043,7.37810014694223,12.332049940832,11.2938759838121
"AFUB_010580-T",94.0481047783795,91.2752734004837,112.453178368833,118.519919491917,103.490258608402,109.299027293575
"AFUB_010590-T",2.13144588166054,2.93461871925905,2.48212547926046,3.49798373500448,0.038061882533432,3.60404889214856
"AFUB_010600-T",3.85838378577967,4.38754269300986,1.83741756256943,2.02824266987655,0.85639235700222,2.3908047106332
"AFUB_010610-T",118.038539446413,153.880472744677,147.783172203501,137.038656912529,131.161247210207,112.992285316717
"AFUB_010620-T",301.576255256263,222.009660266299,282.672186073182,344.87474093227,305.180174153058,216.242933528914
"AFUB_010630-T",13.3176472605943,12.9756180626062,8.60685068782524,6.02593836702453,1.50344436007056,2.42648836303071
"AFUB_010640-T",4.16954376850384,2.99216026277393,2.44989008342591,1.44034624382537,0.38061882533432,0.892091309937763
"AFUB_010650-T",504.483679990692,354.369595736409,403.20033109857,364.275322991958,338.903002077678,331.233503379891
"AFUB_010660-T",5.78757567866951,1.0357477832679,5.52837038562557,4.87954033622474,4.14874519614409,2.81900853940333
"AFUB_010670-T",0.342275980996584,0,0,0,1.0657327109361,0
"AFUB_010680-T",14.2822432070393,12.7166811167892,17.6488792194169,10.8172942393416,10.6953889918944,2.24807010104316
"AFUB_010690-T",0.140021992225875,0.201395402302092,0.257883166676412,0,0,0
"AFUB_010700-T",2.76932384624509,1.00697701151046,3.49754044804883,0.911239460379319,0,0
"AFUB_010710-T",1.40021992225875,1.13644548441895,0.548001729187375,0.867147228425481,0,0
"AFUB_010720-T",6.1454096588023,2.0714955665358,7.09178708360132,2.45446757876365,2.35983671707278,0.0356836523975105
"AFUB_010730-T",1.83584389807259,1.49608013138697,0.322353958345515,0.44092231953838,0,0.0356836523975105
"AFUB_010740-T",0.373391979269,1.0357477832679,0.580237125021926,0,0.038061882533432,0
"AFUB_010750-T",0.622319965448334,0.978206239753017,1.95024144799036,0,0,0
"AFUB_010760-T",0.560087968903501,0.604186206906275,1.57953439589302,0.176368927815352,0,0
"AFUB_010770-T",1.01126994385354,0,0.967061875036543,0.940634281681877,0,0
"AFUB_010780-T",0.637877964584542,0,0.419060145849169,0.911239460379319,0,0
"AFUB_010790-T",4.38735575641075,2.53182791465487,0.274000864593687,1.58732035033817,0.038061882533432,0.0892091309937763
"AFUB_010800-T",9.91044544976472,6.58850673245414,9.44497097952357,2.32219088290213,3.04495060267456,0.0356836523975105
"AFUB_010810-T",30.9448602819184,34.2228330054769,42.7602525745325,164.963737149959,46.6258061034542,67.2280011169098
"AFUB_010820-T",108.937109951731,110.249597374516,128.586993984026,197.283343172122,210.729612646346,219.347411287497
"AFUB_010830-T",46.1761414362664,43.6021045984029,53.0916969395062,32.304908611512,25.4443684735993,20.6073092595623
"AFUB_010840-T",4.77630573481596,5.92677898203299,8.46179140656975,3.96830087584542,0.76123765066864,2.0339681866581
"AFUB_010850-T",1114.17055014042,1264.61927259835,1194.40200415972,1061.28532571823,993.015484355974,1114.75730089823
"AFUB_010860-T",104.54975419532,136.042594255063,108.891167129115,102.161701437043,86.4385352334241,91.6891448354032
"AFUB_010870-T",43.313469595204,45.141340887426,35.6845831888485,30.0855996031688,65.7138401939703,38.0922989343425
"AFUB_010880-T",246.734308301128,283.636653370739,285.379959323284,319.507010148161,237.71548736255,244.700646315928
"AFUB_010890-T",523.791156918727,581.471682603775,635.408004992761,667.188956514825,508.259348410184,437.981149527044
"AFUB_010900-T",15.8536011197963,14.0976781611464,13.6678078338498,33.5982807488246,30.5636916743459,32.5791746389271
"AFUB_010910-T",233.961191010301,214.730655011666,261.751414176558,301.45858986839,234.099608521873,209.2667794852
"AFUB_010920-T",189.963169453104,243.443885225593,194.443907674014,179.323107356259,272.922728705974,215.475735002367
"AFUB_010930-T",353.477740374654,343.33600476743,350.656635888251,261.437540664957,369.485724693291,370.646097452942
"AFUB_010940-T",50.0811992194547,41.3148282436862,44.3881400641773,18.5628296525658,7.6123765066864,15.0941849641469
"AFUB_010950-T",17.4249590325534,14.0401366176315,18.2129986465216,14.8149899364896,7.6123765066864,27.6905142604682
"AFUB_010960-T",20.2565148753433,24.5846244667339,22.4841885945996,13.2423669968027,15.1295983070392,17.4314641961839
"AFUB_010970-T",2.987135834152,2.63252561580591,1.88577065632126,3.33631221784041,3.14010530900814,2.28375375344067
"AFUB_010980-T",47.4207813671631,35.3305077181384,39.2143590327318,48.3985732746628,29.2505567269425,28.9572839205798
"AFUB_010990-T",107.785818015651,89.6209540244308,97.6893670766082,84.7305724046254,68.2449553824436,107.853839371476
"AFUB_011000-T",3.23606382033134,4.08544958955672,3.96495368764983,5.39394970901952,1.541506242604,1.8733917508693
"AFUB_011010-T",0.871247951627668,0.0287707717574417,0.967061875036543,1.73429445685096,0.038061882533432,0.0356836523975105
"AFUB_011020-T",3.9050577831883,5.1068119869459,5.06095714602458,8.3187344286241,9.9912441650259,6.92262856511704
"AFUB_011030-T",0.0622319965448334,0,0.177294677090033,0,0,0
"AFUB_011040-T",0.373391979269,0.834352380965809,0.67694331252558,0.940634281681877,6.24214873548285,3.7467835017386
"AFUB_011050-T",8.41687753268872,8.08458686384111,9.59003026077906,5.55562122618359,27.0429675400034,13.8987826088303
"AFUB_011060-T",39.6573397981951,34.2372183913556,38.3440033451989,27.6017372031026,48.6240549364594,50.153373444701
"AFUB_011070-T",39.4395278102882,43.6021045984029,44.2591984808391,39.7124035797568,43.4666698531793,31.276721326418
"AFUB_011080-T",56.2110508791208,39.0131665030909,35.5556416055103,4.43861801668636,16.214361959242,8.52839292300501
"AFUB_011090-T",9.70819146099401,11.0479763548576,11.8303902712804,6.40807104395779,10.4670176966938,10.9548812860357
"AFUB_011100-T",74.2272138788501,76.9186582935203,76.1400049612105,98.5608358274792,72.1843602246538,101.216680025539
"AFUB_011110-T",27.8021444564043,36.7978170777679,26.8198493343468,28.9098067510665,29.688268376077,56.0233342640915
"AFUB_011120-T",30.4314463104235,22.2398065685024,33.5892824596026,38.3602417998391,29.8405159062107,26.6913719933379
"AFUB_011130-T",9.33479948172501,6.57412134657542,6.85002161484218,9.20057906770086,14.9202579531053,14.2199354804079
"AFUB_011140-T",305.481313039451,255.225516260265,290.698799635985,345.198083966598,186.655471943951,242.345525257693
"AFUB_011150-T",1.55579991362084,0.719269293936042,0,0,0,0.0178418261987552
"AFUB_011160-T",33.4341401437117,29.2023333338033,31.0910392824249,32.8046205736555,54.6378323767416,25.2461840712387
"AFUB_011170-T",743.29896673149,707.689058303672,704.021045026604,1055.46515110032,1332.39425996532,1045.74511716144
"AFUB_011180-T",13.9244092269065,10.5444878491024,9.00979313575713,7.67204835996781,9.21097557309054,11.1154577218245
"AFUB_011190-T",9.39703147826984,11.2206009854023,8.28449672947972,7.4662846108499,13.4548754755682,11.2046668528183
"AFUB_011200-T",183.677737802076,168.395327096306,163.449574579093,187.465472857068,229.151563792527,214.565801866231
"AFUB_011210-T",185.093515723471,206.430287359644,235.946979810999,253.177595878938,265.881280437289,309.823311941385
"AFUB_011220-T",89.4896110314704,97.8206239753017,106.537983233193,139.346150384779,104.936610144672,101.91251124729
"AFUB_011230-T",21.7189667941469,14.8457182268399,26.5942015635049,31.8198940600198,22.3042631645911,16.3787964504573
"AFUB_011240-T",51.4658611425772,46.7237333340853,33.7343417408581,47.5608208675399,39.5462959522358,32.5434909865296
"AFUB_011250-T",87.8560211221686,83.0036765202192,82.4420248468653,25.7645608716927,36.3300668781608,37.1823657982059
"AFUB_011260-T",30.3380983156063,16.902828407497,27.2872625739478,26.4406417616515,18.4029202049144,23.3014250155744
"AFUB_011270-T",3.5316658039193,3.63950262731637,3.94883598973255,14.6680158299768,4.45324025641154,18.5733410729042
"AFUB_011280-T",13.5976912450461,11.8391725781873,19.1478251257236,24.1037534680981,27.138122246337,22.7661702296117
"AFUB_011290-T",0.373391979269,0.374020032846742,0.22564777084186,0.22046115976919,0,0
"AFUB_011300-T",17.0048930558757,14.6730935962953,17.5844084277478,21.6639832999857,13.0932875915006,7.79687804885604
"AFUB_011310-T",18.296206984181,20.9163510676601,14.6993405005555,23.5011596313957,40.7452452520389,39.144966680069
"AFUB_011320-T",27.6621224641784,34.0645937608109,23.9186637092372,33.7305574446861,26.8336271860696,17.2887295865938
"AFUB_011330-T",23.9593186697609,24.6997075537637,21.9845399591641,36.0968405595421,21.1624066885882,15.8256998382959
"AFUB_011340-T",264.688239304313,319.197327262937,260.864940791108,303.339858431754,294.732187397631,384.86603293335
"AFUB_011350-T",260.300883547902,279.666286868212,280.593003041853,508.574500766219,372.092963646831,507.921108226165
"AFUB_011360-T",13.1309512709598,13.5654188836337,10.524856739981,12.1841534299106,14.9392888943721,10.7586211978494
"AFUB_011370-T",187.442773593038,265.770004109368,194.750143934443,210.187669723946,356.449529925591,345.399913381703
"AFUB_011380-T",123.110447164817,133.237444008712,116.627662129407,95.4743795907106,96.6010578698504,91.5464102258132
"AFUB_011390-T",19.6341949098949,14.428542036357,17.3426429589887,20.4881904478834,5.13835414201332,26.7627392981329
"AFUB_011400-T",339.304403161568,370.006510186579,251.129851249073,264.391720205864,317.873811977957,338.99469777635
"AFUB_011410-T",70.5710840818411,74.5019134658952,73.4483494090255,81.6000239359029,66.2847684319718,54.7030391253836
"AFUB_011420-T",155.035461392316,174.178252219552,158.920501464339,153.705520591079,130.894814032473,174.832054921603
"AFUB_011430-T",62.9943385025076,61.7276908055911,47.9179159080607,50.1328677315138,63.7536532434986,78.1293569243492
"AFUB_011440-T",10.0971414393992,14.8457182268399,12.0560380421222,16.0201776098945,12.1798024106982,10.2412082380855
"AFUB_011450-T",404.367955549191,447.802677018701,494.394265914516,428.679376465864,375.118883308239,438.908924489379
"AFUB_011460-T",12.0418913314253,17.5070146144033,12.0560380421222,5.96714872441941,5.95668461648211,6.4587410839494
"AFUB_011470-T",326.811329855193,350.053979972793,288.732440490077,196.283919247836,224.165457180648,254.353074289455
"AFUB_011480-T",11.8396373426546,15.306050574959,11.8303902712804,8.40691889253178,18.5361367937814,17.8953516773515
"AFUB_011490-T",52.5860370803842,54.0746655181116,51.1253377935986,26.5435236362105,36.8819641748956,38.27071719633
"AFUB_011500-T",182.728699854767,206.933775865399,176.972323131687,242.139840479827,364.518649022678,250.945285485493
"AFUB_011510-T",10.0660254411268,10.1992385880131,13.7645140213535,10.6556227221775,3.61587884067604,2.60490662501827
"AFUB_011520-T",14.3600332027203,8.37229458141553,11.2179177504239,10.6850175434801,12.5604212360326,18.0202444607428
"AFUB_011530-T",15.7758111241153,15.306050574959,9.12261702117806,18.6657115271248,37.1103354700962,21.945446224469
"AFUB_011540-T",86.0668512215046,94.9147760278001,89.3081641596248,82.2026177726053,56.8454215636807,72.8838600219152
"AFUB_011550-T",166.906214733243,172.034829723622,110.954232462526,100.045274303258,113.443440890894,111.832566613798
"AFUB_011560-T",60.3183626510798,77.5372298863053,52.8660491686644,48.7072188983397,74.6774135305936,58.3070880175322
"AFUB_011570-T",0.233369987043125,3.23671182271219,2.56271396884684,0.896542049728039,0,0
"AFUB_011580-T",64.2078624351319,69.3231745495557,59.7483061793411,89.7717842580142,142.351440675036,110.547955127488
"AFUB_011590-T",10.0971414393992,10.6595709361321,7.41414104194683,3.65965525216855,6.96532450361805,8.20724005142742
"AFUB_011600-T",59.5560206934056,59.1670921191788,47.7728566268052,50.7795538001701,63.6965604196984,47.8339360388628
"AFUB_011610-T",9.91044544976472,10.0122285715897,6.96284550026311,7.99539139429596,8.35458321608832,2.23022827484441
"AFUB_011620-T",213.440190149642,232.68361658831,241.79770415497,287.128614483393,304.913740975324,242.987831000848
"AFUB_011630-T",2.59818585574679,2.97777487689521,2.57883166676412,1.88126856336375,4.52936402147841,1.92691722946557
"AFUB_011640-T",240.682246637143,220.815673238365,207.225242122414,280.279621119897,270.0490565747,276.708882516495
"AFUB_011650-T",54.2507429879585,39.2721034489079,42.3895455224352,53.8954048582413,61.2035071137586,60.358898030389
"AFUB_011660-T",5.05634971926771,7.78249376038797,4.59354390642358,5.24697560250672,4.83385908174586,4.12146185191246
"AFUB_011670-T",15.5735571353446,14.7306351398101,12.7168636567305,13.0806954796386,18.8786937365823,6.20895551716683
"AFUB_011680-T",18.2495329867724,16.0684760265312,12.1527442296259,14.2711857423922,18.0793942033802,17.1816786294013
"AFUB_011690-T",12.3997253115581,18.1112008213095,15.8114616568475,21.9138392810575,16.1382381941752,12.1145999889548
"AFUB_011700-T",6.28543165102817,7.53794220044972,5.35107570853554,6.261096937445,6.69889132588403,7.92177083224733
"AFUB_011710-T",11.2795493737511,12.0117972087319,9.67061875036543,13.257064407454,39.4321103046356,38.5383445893113
"AFUB_011720-T",97.1908206038936,78.0838745496967,106.973161076959,62.5374823211936,34.5982512228897,41.9104497408761
"AFUB_011730-T",42.6133596340747,36.2511724143765,29.7855057511255,45.4149989124531,65.8280258415706,34.2206226492126
"AFUB_011740-T",2.08477188425192,1.17960164205511,2.40153698967408,1.60201776098945,1.76987753780459,2.51569749402449
"AFUB_011750-T",13.0220452770064,8.38667996729425,9.71897184411726,16.4317051081303,1.52247530133728,12.2038091199486
"AFUB_011760-T",16.429247087836,14.1552197046613,10.9439168858302,20.5763749117911,17.622651612979,12.7390639059112
"AFUB_011770-T",4.99411772272288,8.22844072262832,4.67413239600996,6.5403477398193,1.02767082840266,5.90564447178799
"AFUB_011780-T",37.3703139251725,32.5397428576665,44.6943763246056,54.2922349458259,27.6709886018051,57.5934149695819
"AFUB_011790-T",2.27146787388642,1.58239244665929,2.28871310425315,1.83717633140992,7.07951015121835,2.12317731765188
"AFUB_011800-T",355.982578235583,352.312485555752,392.272531910657,277.457718274851,194.07753903797,236.493406264501
"AFUB_011810-T",232.747667077677,227.418565356698,243.844651790464,210.657986864787,229.760553913062,216.01098978833
"AFUB_011820-T",896.249656239554,834.510620210474,846.985025552839,699.361588430476,821.299301306396,985.885790264619
"AFUB_011830-T",0.388949978405209,1.23714318556999,0.886473385450165,1.41095142252282,1.65569189020429,1.10619322432283
"AFUB_011840-T",115.969325561297,120.693387522468,96.6578344099025,62.6697590170551,100.654648359661,107.586211978494
"AFUB_011850-T",18.9029689504931,19.995686371422,20.9207718966239,15.5792552903561,11.9133692329642,14.9514503545569
"AFUB_011860-T",297.251131496397,286.312335144181,316.22923313695,283.674722980342,223.347126706179,268.251856898285
"AFUB_011870-T",28.6422764097596,30.1805395735563,32.3159843241378,21.414127318914,6.29924155928299,13.8987826088303
"AFUB_011880-T",3.74947779182621,3.0353164204101,3.01400951053056,6.84899336349617,8.9255114540898,4.47829837588757
"AFUB_011890-T",1.32242992657771,1.36661165847848,2.3209485000877,0.940634281681877,4.41517837387811,0
"AFUB_011900-T",0.902363949900084,2.12903711005068,1.41835741672026,2.68962614918412,0,2.24807010104316
"AFUB_011910-T",6.56547563547992,6.27202824312228,6.30201988565481,4.20345944626589,10.9047293458283,5.7807516883967
"AFUB_011920-T",26.5886205237801,17.0322968804055,18.5675880007016,21.8256548171498,24.0931716436625,16.3431127980598
"AFUB_011930-T",4.40291375554696,4.34438653537369,4.96425095852092,5.42334453032207,5.5950967324145,4.53182385448383
"AFUB_011940-T",0.575645968039709,0.6904985221786,0.805884895863786,0.191066338466631,0,1.21324418151536
"AFUB_011950-T",17.845025009231,7.22146371111786,11.8303902712804,12.2282456618644,9.07775898422353,10.8121466764457
"AFUB_011960-T",129.224740825347,134.014254846163,126.749576421456,181.042704402459,149.583198356388,138.89861695731
"AFUB_011970-T",0.980153945581126,1.09328932678278,0.967061875036543,0.867147228425481,5.76637520381495,0.231943740583818
"AFUB_011980-T",24.3482686481661,22.2254211826237,25.3209034280402,16.049572431197,7.53625274161953,12.7390639059112
"AFUB_011990-T",39.8129197895572,42.2067221681669,37.296352980576,51.7054906712007,32.295507329617,29.4746968803437
"AFUB_012000-T",1040.79902621407,1150.91718261294,1154.2689363457,697.700781026881,556.369567932442,533.541970647577
"AFUB_012010-T",91.7299629070844,95.7059722511297,126.540046348532,111.626833896467,96.1062533969158,113.866534800456
"AFUB_012020-T",594.362241000568,655.944825297913,633.183762680177,594.510260844249,445.247901876087,507.492904397394
"AFUB_012030-T",388.685492419893,256.462659445835,377.154131264252,412.864962605088,418.699738809019,399.9066924189
"AFUB_012040-T",69.5131401405789,60.3466937612339,74.3025873986411,67.872642387608,94.4886233892449,75.9526541281011
"AFUB_012050-T",1.35354592485013,1.88448555011243,1.38612202088571,0.235158570420469,0,0
"AFUB_012060-T",38.3971418681622,23.6351889987383,25.4014919176265,37.0521722518752,18.5932296175815,27.1017339959092
"AFUB_012070-T",9.39703147826984,10.5444878491024,12.5718043754751,10.5527408476186,33.9892611023548,10.7943048502469
"AFUB_012080-T",131.153932718236,135.150700330582,154.987783172523,198.929453165066,206.257341448668,174.72500396441
"AFUB_012090-T",55.2775709309483,57.4264604278536,59.5871292001684,63.8014596372036,27.4997101304046,28.0295089582445
"AFUB_012100-T",132.9431026189,121.599666832827,113.226827868862,93.8576644190698,135.233868641284,153.51107261409
"AFUB_012110-T",2.72264984883646,2.71883793107824,2.86895022927508,2.67492873853284,2.20758918693906,0.428203828770126
"AFUB_012120-T",20.8010448451106,12.3714318556999,17.6972323131687,14.9913588643049,7.53625274161953,15.0585013117494
"AFUB_012130-T",118.614185414452,122.779268474882,111.453881097962,94.5043504877261,177.863177078728,133.367650835696
"AFUB_012140-T",11.3728973685683,10.4869463055875,12.8941583338206,7.02536229131152,19.9063645649849,3.46131428255852
"AFUB_012150-T",178.994780062077,195.828257967027,185.820939288272,185.260861259376,109.637252637551,204.039124408965
"AFUB_012160-T",196.87092106958,179.731011168738,222.601525935495,297.593170867104,205.210639678999,260.15166780405
"AFUB_012170-T",169.473284590718,174.638584567671,183.580579277771,142.711857423922,156.339182506072,159.024196909506
"AFUB_012180-T",3.08048382896925,4.21491806246521,3.35248116679335,3.54207596695832,3.8061882533432,7.67198526546476
"AFUB_012190-T",23.0258387215884,30.2093103453138,22.7259540633588,28.6599507699947,28.7747831952746,30.9020429762441
"AFUB_012200-T",92.3211668742604,86.4273983593548,62.8267864815408,107.820204537785,70.0719257440483,78.3613006649331
"AFUB_012210-T",24.8616826196609,21.4917665028089,24.3377238550863,29.7328617475381,31.0965580298139,32.9181693367034
"AFUB_012220-T",28.8289723993941,19.4634270939093,18.3580579277771,28.9098067510665,21.0862829235213,27.5477796508781
"AFUB_012230-T",38.754975848295,37.0135978659487,42.0510738661724,46.6789762284632,44.5324025641154,50.8670464926512
"AFUB_012240-T",239.810998685516,305.070878330033,184.934465902822,134.804650493534,166.768138320232,201.648319698332
"AFUB_012250-T",1.43133592053117,2.87707717574417,1.25718043754751,0.690778300610129,1.82697036160474,2.89037584419835
"AFUB_012260-T",110.446235867943,92.7857389177494,108.5043423791,122.973234919254,92.6997149101736,135.847664677322
"AFUB_012270-T",342.649372975853,419.69363301168,365.436564878393,507.295826039558,341.415086324885,351.912179944249
"AFUB_012280-T",5.19637171149359,3.94159573076951,3.48142275013156,6.23170211614244,8.14524286215445,3.72894167553985
