"","AF293_GMM_1","AF293_GMM_2","AF293_GMM_3","CEA10_GMM_1","CEA10_GMM_2","CEA10_GMM_3"
"AFUB_000820-T",103.500444398602,104.932800034281,106.451065174693,208.553700127063,185.26792363347,192.136207284256
"AFUB_000830-T",63.4387463249177,74.7684128837561,78.2225901109223,141.656984454531,123.838162671177,112.676427254531
"AFUB_000840-T",22.542815760111,16.8135223052037,19.9085034660277,20.7972410780161,17.84013951164,17.9270102511558
"AFUB_000850-T",7.39686142128643,11.3161073688951,8.35711432808999,9.41365803453681,12.9308924877534,8.28634171648849
"AFUB_000860-T",10.1220208922867,13.440108594287,6.14712187243952,11.3189953382681,14.4870917077436,12.1354810944702
"AFUB_000870-T",1.538695483626,1.35650498428395,1.52285194422973,0.468260862781419,1.20324681958003,0.178200897128785
"AFUB_000880-T",39.134773083548,44.3719919859197,46.0384142651891,58.7425178896139,56.1996481198515,46.0114716386522
"AFUB_000890-T",1.9465424792859,1.35650498428395,1.5599946745768,1.79230881961164,0.962597455664028,1.22958619018862
"AFUB_000900-T",69.6676822586326,95.5622063928456,75.4925994304129,34.0861614252268,41.2633442661313,38.8834357535008
"AFUB_000910-T",0.185384998027229,0.107092498759259,1.15142464075906,72.7257560678453,80.7458832392842,81.2952492701516
"AFUB_000920-T",2.55831297277576,6.35415492638271,1.3371382924944,2.08295349306218,3.59369716781237,3.99170009568478
"AFUB_000930-T",16.3694953258043,12.1728473589691,9.41568214298139,11.2705545593597,13.4924076702241,10.4960328408854
"AFUB_000940-T",11.9573323727563,12.1014523597963,11.6256745986318,6.11968506876407,5.50284878821269,8.73184395931045
"AFUB_000950-T",3.42962246350373,6.81822242100617,4.62426992820979,2.68038976626606,2.87174907606435,0.570242870812111
"AFUB_000960-T",18.4828843033147,21.1864660045401,15.7299463019827,22.1697298137548,23.8884601913956,20.9386054126322
"AFUB_000970-T",5.70985793923865,11.7444773639321,5.29283907445699,10.2210043496772,10.1554031572555,8.41108234447864
"AFUB_000980-T",137.314668038768,181.486087897358,185.806508561201,68.7859060499602,48.8999507477326,46.9737564831477
"AFUB_000990-T",29.3093681881049,24.5420309656636,26.2599103553761,12.5784555898871,8.63129051912078,9.64066853466726
"AFUB_001000-T",4.74585594949706,5.9793311807253,12.4242433010938,2.71268361887167,1.78080529297845,2.72647372607041
"AFUB_001010-T",0.852770990925253,0.624706242762345,2.07999289943573,0.193763115633691,0.449212145976546,0
"AFUB_001020-T",2.03923497829952,1.82057247890741,1.85713651735333,1.11413791489372,0.994684037519495,0
"AFUB_001030-T",1.76115748125867,0.214184997518518,0.872854163156065,1.09799098859091,2.67922958493154,1.24740627990149
"AFUB_001040-T",4.87562544811612,9.03146739536419,4.47569900682153,1.4855172198583,1.0909437830859,1.42560717703028
"AFUB_001050-T",278.299959038476,257.682400764571,294.244709809462,283.76608284554,300.202059839755,285.370916662036
"AFUB_001060-T",54.9295749154679,74.4292866376851,64.6840648994165,66.0570755047858,52.7503405703887,50.5555945154362
"AFUB_001070-T",227.838162575464,209.258742575592,173.326551164586,171.980912051203,177.422754369808,160.719389120451
"AFUB_001080-T",55.1334984132979,47.1028507042808,40.0770060444849,56.8533275121854,50.6326261679279,56.5253245692505
"AFUB_001090-T",0,0,0,0,0.144389618349604,0
"AFUB_001100-T",89.7263390451787,110.537307469349,80.1168693586227,125.946025161899,110.185322091676,116.222625107393
"AFUB_001110-T",23.2102017530091,18.4377585363858,21.6170690619928,23.2354269497401,18.9952564584368,27.2469171709912
"AFUB_001120-T",15.9987253297498,14.6181260806389,15.2470908074708,17.7939127856939,19.284035695136,17.2676669317792
"AFUB_001130-T",6.76655242799385,3.39126246070987,2.6185624894682,1.67928033549199,0.529428600615215,2.65519336721889
"AFUB_001140-T",13.3291813581578,11.6195361153796,17.3827978024272,24.3980056435422,25.6532221934463,31.0247761901214
"AFUB_001150-T",34.5372251324727,35.5725583378673,34.7841669700279,34.0215737200155,34.6374651129773,38.5983143180948
"AFUB_001160-T",26.3432082196692,25.6486534528426,17.4385118979478,14.177001293865,18.4016546941107,16.9647254066603
"AFUB_001170-T",9.71417389662679,11.5481411162068,10.4742499578728,10.9637629596063,8.85589659210905,8.67838369017182
"AFUB_001180-T",6.58116742996662,11.0483761219969,9.39711077780785,9.42980496083962,5.61515182470683,11.8147194796384
"AFUB_001190-T",399.096823753018,441.238943637941,571.942333249305,697.74097939692,740.446006187698,757.19343198992
"AFUB_001200-T",1229.6030764152,913.588258165447,1063.56351212308,1284.73019128288,1318.02052287704,1363.52198447061
"AFUB_001210-T",11.8090243743345,19.6871710219105,9.76853808127852,13.6925935047808,15.128823344853,17.7844495334527
"AFUB_001220-T",42.4531645482354,37.8928958109845,38.9998668644199,145.516099840902,176.026988059095,202.00853698519
"AFUB_001230-T",288.477595430171,232.479966056558,238.419186097821,135.95711946964,124.720543672203,125.631632475793
"AFUB_001250-T",32.5721441533841,37.0897020702901,24.8670579673611,24.7370910959012,19.1556893677141,16.6796039712543
"AFUB_001260-T",417.375784558503,326.899852462639,324.293178660239,332.061539417238,307.533843793729,313.900880292354
"AFUB_001270-T",0.444923995265349,0,0,0.306791599753344,0,0.142560717703028
"AFUB_001280-T",18.8165772997637,34.1982046037901,16.157087700974,8.92925024545258,7.21948091748021,8.6962037798847
"AFUB_001290-T",74.4320767079324,62.1850442795432,62.9383565731044,42.7247669972288,46.8464095089827,40.4872438276599
"AFUB_001300-T",7.00755292542925,7.67496241108024,6.35140688934839,8.3318139722487,6.38522978923805,7.55571803826048
"AFUB_001310-T",109.82207283133,116.320302402349,83.7011428371146,544.086828699404,563.825416364276,612.048801278524
"AFUB_001320-T",138.464055026537,158.693234411429,129.813842562998,152.798363603468,161.908892042689,155.711943911132
"AFUB_001330-T",281.970581999415,228.249812355568,221.704957441641,272.301765170547,305.753038500751,264.824353223087
"AFUB_001340-T",311.836105181602,303.321653985808,306.668953110555,376.271823634325,349.759785515524,347.865971285101
"AFUB_001350-T",2.00215797869407,3.73038870678086,2.48856293325346,0.581289346901072,1.20324681958003,1.71072861243633
"AFUB_001360-T",13.4404123569741,13.2794698461481,14.6713784870913,5.73215883749669,3.04822527626942,3.67093848085297
"AFUB_001370-T",27.3442872090163,18.5983972845247,20.929928550572,25.1084704008658,23.8403303186124,42.3048929783735
"AFUB_001390-T",0,0,0,0,0.0641731637109352,0
"AFUB_001400-T",80.7722436404636,58.936571817179,81.1940085386876,124.040687858168,117.292499972662,112.409125908837
"AFUB_001410-T",76.8235431824836,74.0366141422345,71.5554700136238,99.6265352883227,95.8105334204262,92.2724245332848
"AFUB_001420-T",134.94174006402,85.0671415144382,88.6968400687951,73.1778700043239,67.0449127869995,61.9960921111042
"AFUB_001430-T",44.3626300279159,40.0704432857561,37.0313021560254,31.0989800592074,32.8887464018543,41.502988941294
"AFUB_001440-T",332.228454964597,334.735453621858,238.864898861985,165.425259972264,180.599325973499,159.169041315431
"AFUB_001450-T",3.55939196212279,7.87129865880555,6.42569235004252,3.37470759728678,2.11771440246086,5.45294745214082
"AFUB_001460-T",31.5896036638398,31.7350771323271,30.0113261204298,24.1880956016057,26.5676897763272,33.3592079425085
"AFUB_001470-T",1164.75540410528,954.069222696447,1139.2603965704,1113.07221775774,1230.53645744811,1218.41299393864
"AFUB_001480-T",74.7657697043814,78.2846165930185,71.388327727062,77.1015730959061,65.1838910393824,82.8455970751721
"AFUB_001490-T",44.3070145285077,47.0493044549012,43.1412812981179,28.7253818926947,31.0598112360926,26.4093729544859
"AFUB_001500-T",78.4363926653205,80.6406515657222,79.4483002123755,212.864929449912,197.220175374632,234.886602505451
"AFUB_001510-T",114.530851781222,100.75619258267,90.8696897940985,134.713806144324,128.474673749292,122.192355161208
"AFUB_001520-T",87.371949570233,115.820537408139,119.506734891687,184.656249198907,184.513888959866,180.250207445766
"AFUB_001530-T",18.4272688039065,18.7411872828704,36.0284484366546,24.3172710120282,26.3751702851944,29.9912109867745
"AFUB_001540-T",60.1203548602303,54.6171743672222,62.0655024099483,67.3972703879188,63.5956052375368,62.9227367761739
"AFUB_001550-T",133.10642858355,180.111734163281,168.163711646344,165.845080056137,150.726718266059,173.745874700565
"AFUB_001560-T",448.13115573122,414.912037692956,393.007229802312,466.097174656843,468.544311544465,472.428398378121
"AFUB_001570-T",113.585388291283,118.908371122364,145.562360230154,146.097389187803,124.961193036119,149.278891524783
"AFUB_001580-T",56.1901929020531,61.5960355363672,68.5283374903379,79.4428774098132,92.505615489313,95.0879987079196
"AFUB_001590-T",47.9034834902359,53.3856106314907,49.9198295864575,47.9725180456413,56.2317347017069,52.4445240250014
"AFUB_001600-T",40.9515460642149,38.696089551679,45.6669869617184,34.070014498924,37.6215172255357,41.7346501075614
"AFUB_001610-T",151.459543388246,148.323110781574,138.598098290079,116.984481063841,109.447330709,108.096664198321
"AFUB_001620-T",104.520061887752,84.3174940231234,80.2468689148374,94.8470451026917,106.736014542213,85.7146315189455
"AFUB_001630-T",33.1468376472685,21.9182647460617,26.222767625029,33.0689050681499,35.8246686416296,36.5668240908266
"AFUB_001640-T",81.4396296333616,93.1347764209691,102.161079819607,104.406025473954,129.726050441655,121.871593546376
"AFUB_001650-T",1.61284948283689,1.30295873490432,3.32427436606246,3.81067460746259,2.67922958493154,4.24118135166508
"AFUB_001660-T",21.0968127754986,27.0587046865062,23.9199183435109,31.5833878482916,29.712174798163,28.7616247965859
"AFUB_001670-T",21.4119672721449,20.329726014466,26.2041962598555,21.733762803579,21.514053134091,26.837055107595
"AFUB_001680-T",9.17655740234783,8.28181990404938,9.08139756985779,10.9314691070007,10.9254811217867,9.05260557414227
"AFUB_001690-T",143.339680474653,146.181260806389,138.189528256261,134.584630733901,121.62418852315,134.52385724252
"AFUB_001700-T",63.8836703201831,53.5997956290092,57.3112329255238,65.9924877995745,77.6976579630148,85.2869493658364
"AFUB_001710-T",46.1979415083854,38.2855683064352,42.7512826294737,22.1051421085436,32.4716208377332,26.6588542104662
"AFUB_001720-T",246.617662875623,229.749107338197,233.664916613396,215.319262247939,224.253120587863,204.931031698103
"AFUB_001730-T",20.540657781417,22.882097234895,19.6856470839453,15.4687553980896,20.3428928963665,21.8296098982761
"AFUB_001740-T",9.76978939603496,8.06763490653086,4.64284129338333,8.29952011964309,12.2570742687886,10.9058949042816
"AFUB_001750-T",572.357642909266,519.737745228478,571.478049119967,948.971005742304,847.358496930116,901.072836331701
"AFUB_001760-T",101.183131923261,94.5269789048394,108.976770838293,125.913731309293,120.549288030992,133.419011680321
"AFUB_001770-T",51.3701829533451,54.4029893697037,50.3283996202753,71.0787695849589,72.1145927201634,72.74160620797
"AFUB_001780-T",18.464345803512,11.2804098693086,19.7042184491188,28.9675857872368,19.9738972050286,22.3820326793754
"AFUB_001790-T",782.343230174708,733.066002756922,801.76297727178,435.660218576051,440.917764566908,443.043070441585
"AFUB_001800-T",13.5516433557904,17.4203797981728,13.9099525149764,10.1887104970716,11.8559919955953,9.51592790667711
"AFUB_001810-T",1648.57317195674,1588.71721909361,1545.50900974144,1778.64851995946,1660.36830798395,1987.5637061259
"AFUB_001820-T",55.1705754129033,62.2028930293364,67.6926260575289,42.4664161763839,39.5787987187193,51.6426199879218
"AFUB_001830-T",80.4570891438173,110.805038716247,100.731084701245,76.8432222750612,97.0779534037172,106.243374868182
"AFUB_001840-T",63.9392858195912,59.9361018055987,66.931200085414,51.0404340431747,53.7610678988359,53.8523111123188
"AFUB_001850-T",395.963817286358,381.374236831515,380.49012967535,294.875168141872,279.939383398027,267.123144796048
"AFUB_001860-T",45.4193245166711,35.0727933436574,34.7284528745073,29.7103443971659,32.2149281828895,29.5991690130912
"AFUB_001870-T",236.384410984519,240.815332209987,216.523546558225,184.946893872358,202.530504671711,213.538135029423
"AFUB_001880-T",50.8511049588689,72.5908654089845,59.9483667801655,60.7285898248593,56.0873450833573,68.5717052151564
"AFUB_001890-T",73.9686142128643,85.4241165103024,77.4611641388074,67.7525027665805,75.5639002696262,74.8800169735154
"AFUB_001900-T",233.492405015295,215.612897501975,214.536410484657,252.214988849854,251.879667565421,268.86951358791
"AFUB_001910-T",7.00755292542925,5.81869243258642,16.9370850382624,124.266744826407,141.132830291274,135.771263522421
"AFUB_001920-T",37.0955381052485,52.0291056472067,50.5512560023577,39.3339124736392,36.3701405331725,42.4296336063637
"AFUB_001930-T",53.7616494278964,43.3189157481203,29.6770415473062,70.2714232698185,84.6604462256512,75.4324397546146
"AFUB_001940-T",83.7940191083074,103.933270045861,85.8925639275915,119.923221650952,107.137096815406,130.229215621716
"AFUB_001950-T",2.68808247139482,0.945983739040123,1.35570965766793,24.0266263385777,28.7816639243544,18.6932741088095
"AFUB_001960-T",30.77390967252,31.217463388324,28.0799041423824,42.7893547024401,28.7816639243544,37.2261674102031
"AFUB_001970-T",2.85492896961932,5.19398618982407,1.7828510566592,7.57290843601675,3.97873615007798,2.33443175238708
"AFUB_001980-T",0.648847493095301,0.267731246898148,0.371427303470666,0.59743627320388,0.737991382675754,0.748443767940896
"AFUB_001990-T",44.5294765261404,40.0882920355494,45.0169891806447,51.8800742109207,56.4563407746952,47.5796395333855
"AFUB_002000-T",39.2460040823643,32.7524558705401,25.5356271136083,20.3451271415375,20.7118885877043,10.9415350837074
"AFUB_002010-T",23.2102017530091,27.0944021860926,16.7328000213535,26.1903144631539,30.5624692173329,21.5266683731572
"AFUB_002020-T",6.69239842878296,11.0483761219969,15.3770903636856,9.55898037126208,4.44399158698226,4.91834476075446
"AFUB_002030-T",9.30632690096689,8.29966865384259,13.5756679418528,6.74941519457356,6.67400902593726,4.16990099281356
"AFUB_002040-T",38.7269260878881,39.9990482865833,47.951264878063,45.1145120900443,35.3594132047253,41.3782483133038
"AFUB_002050-T",2.39146647455125,4.97980119230555,4.23427125956559,6.08739121615845,5.43867562450176,8.55364306218167
"AFUB_002060-T",6.09916643509583,9.01361864557098,5.73855183862179,13.3212141998162,10.9415244127144,15.5569383193429
"AFUB_002070-T",8.32378641142257,9.08501364474382,5.34855316997759,10.2210043496772,8.0697753366501,7.92993992223092
"AFUB_002080-T",84.6467900992327,79.9088528242006,87.545415428036,121.11809419736,131.6031154802,103.837662756943
"AFUB_002090-T",8.67601790767431,11.1554686207562,10.6413922444346,13.1435980104854,9.67410442942348,15.4500177810656
"AFUB_002100-T",28.2155966997442,28.147478423892,31.3484644129242,49.7486799389501,41.1831278114926,46.635174778603
"AFUB_002110-T",3.05885246744928,2.10615247559876,3.32427436606246,0.904227872957224,1.15511694679683,1.21176610047574
"AFUB_002120-T",177.506135611072,189.250294057404,191.062204905311,215.981286226354,168.727290686976,204.966671877528
"AFUB_002130-T",28.1414427005333,36.572088326287,23.5113483096932,25.1246173271686,22.7012566627433,17.8557298923042
"AFUB_002140-T",109.729380332317,113.76793118192,147.828066781325,168.10564973853,173.572364547152,157.101910908737
"AFUB_002150-T",26.287592720261,24.3992409673179,26.3156244508967,42.0143022399053,38.7124610086216,35.9787611303017
"AFUB_002160-T",139.038748520422,109.82335747762,115.569605474898,197.234704788794,204.263180091907,182.81630036442
"AFUB_002170-T",23.7107412476826,15.7425973176111,26.742765849888,17.2449172913985,21.1450574427531,26.3737327750602
"AFUB_002180-T",19.3171167944372,18.6876410334907,14.2628084532736,20.8618287832274,21.9311786982121,21.6514090011474
"AFUB_002190-T",14.9420308409946,14.0648148370494,11.3656754862024,15.0812291668223,10.2035330300387,15.0579758073823
"AFUB_002200-T",128.082495137012,145.949227059077,151.338054799123,79.7658159358694,82.2379092955634,96.6205264232271
"AFUB_002210-T",54.4104969209917,71.8947641670493,66.058345922258,33.2949620363892,39.5467121368638,42.6612947726311
"AFUB_002220-T",0.482000994870795,0.499764994209876,0.0371427303470666,2.92259366080817,1.98936807503899,3.45709740429843
"AFUB_002230-T",0.685924492700747,2.49882497104938,1.74570832631213,4.34352317545524,3.73808678616197,4.66886350477416
"AFUB_002240-T",45.5120170156847,50.262079417679,29.6770415473062,44.7592797113826,51.7396132419415,49.5398494018022
"AFUB_002250-T",17.0368813187023,19.5086835239784,11.4399609468965,26.1903144631539,17.4871871112298,30.4188931398836
"AFUB_002260-T",43.1020120413307,54.4386868692901,42.6212830732589,54.6734924613064,53.9856739718242,49.272548056109
"AFUB_002270-T",30.8666021715336,23.0070384834475,14.2442370881,33.7147821202622,33.867387148446,29.5100685645268
"AFUB_002280-T",8.2681709120144,10.0666948833704,6.98283330524852,11.916431611472,9.97892695705042,11.583058313371
"AFUB_002290-T",32.2013741573297,31.3602533866697,30.1598970418181,42.0304491662081,43.0762361409652,45.5837894855432
"AFUB_002300-T",20.1328107857571,21.347104752679,20.2985021346719,19.2794300055522,11.1821737766305,12.171121273896
"AFUB_002310-T",14.8678768417838,10.6735523763395,10.9942481827317,9.78503733950138,9.11258924695279,9.81886943179604
"AFUB_002320-T",11.9944093723617,17.9201447923827,24.1799174559404,14.1124135886538,14.1822691801167,9.69412880380589
"AFUB_002330-T",41.6374705569156,48.7270869354629,34.2270260148219,30.8890700172709,34.8781144768933,39.4358585346001
"AFUB_002340-T",71.781071236143,72.4302266608456,77.9997337288399,231.65995166638,242.093260099503,214.322218976789
"AFUB_002350-T",170.535659685248,107.467322504917,118.615309363357,132.760028061684,164.235169227211,133.329911231757
"AFUB_002360-T",3.65208446113641,6.03287743010493,2.09856426460926,1.42092951464707,2.05354123874993,0.980104934208316
"AFUB_002370-T",14.2746448480966,13.2437723465617,12.3685292055732,14.8228783459773,17.294667620097,20.3149022726815
"AFUB_002380-T",17.8340368102194,15.8139923167839,12.9628128911262,10.9476160333035,13.620753997646,19.4238977870375
"AFUB_002390-T",135.14566356185,122.977886075216,154.365187322409,122.84581531176,134.474864556265,124.86536861814
"AFUB_002400-T",67.498677781714,43.4795544962592,50.9598260361754,53.1556813888425,64.782808766189,54.4581941625566
"AFUB_002410-T",231.230708039363,217.719049977574,274.856204568293,389.802947876077,373.006514069811,400.577796655795
"AFUB_002420-T",5.32054944338147,6.60403742348765,5.51569545653939,1.95377808263972,1.63641567462885,3.59965812200145
"AFUB_002430-T",64.8847493095301,70.9487804280092,67.5626265013142,80.8476599981575,78.0345670724972,69.9616722127609
"AFUB_002440-T",7.28563042247009,7.9605424077716,5.68283774310119,4.4726985858777,4.49212145976546,4.09862063396205
"AFUB_002450-T",192.281319953842,209.472927573111,195.909331215603,290.127971808846,259.067061901045,282.893924191946
"AFUB_002460-T",11.3455618792664,10.12024113275,17.6799396452037,16.2276609343216,16.8775420559759,18.7289142882353
"AFUB_002470-T",9.23217290175599,12.9760410996636,24.2542029166345,13.5311242417527,12.9790223605366,11.1910163396877
"AFUB_002480-T",19.0390392973964,15.1000423250555,16.8627995775682,15.8401347030542,18.2733083666888,23.3264974341579
"AFUB_002490-T",119.221092231311,106.110817520633,117.983882947457,156.496009726811,156.758995654887,159.650183737678
"AFUB_002500-T",33.3322226452957,41.8374695152839,23.957061073858,46.4708538994802,41.0868680659262,37.0836066925001
"AFUB_002510-T",141.467291994578,126.047871039648,108.456772613434,107.909908481663,104.249304448414,105.851332894498
"AFUB_002520-T",521.617768949214,484.343674388543,544.902425556641,270.008901635548,274.998049792285,297.417297307942
